FlairSentiment,const,Week Number,case number,case rate,death number,death rate,Type_Prison,Level_Federal,Level_State,Type_case number,Type_case rate,Type_death number,Type_death rate
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,76,393.0,0.0001592288945746,3.0,1.21548774484481e-06,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
0,1.0,74,305.0,0.0001235745873925,1.0,4.05162581614938e-07,0,0,0,0.0,0.0,0.0,0.0
